"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FAM171B",34.1375420283619,-0.314662952799685,0.229361480603114,-1.37190844762716,0.170091940280011,0.564571259553779
"GCNT3",2281.01582819503,0.271309703623826,0.197564336752131,1.37327266693997,0.169667596508355,0.564571259553779
"GK5",842.348976480108,-0.197614918474026,0.144071940295461,-1.37164057115327,0.170175357265671,0.564571259553779
"HDDC3",177.0717225068,0.182440651611601,0.13298145636402,1.37192550450187,0.17008662979121,0.564571259553779
"IL20RB",7.09898852479218,-0.366081670953345,0.266849496323503,-1.3718656995685,0.170105250010174,0.564571259553779
"MAD2L1BP",193.64266972511,0.253699603707438,0.184892266505128,1.37214827046539,0.170017285226543,0.564571259553779
"MINAR1",6.88947294323628,-0.454200723002582,0.330773555796161,-1.37314702171199,0.16970664554844,0.564571259553779
"MSS51",22.9252854643975,-0.297607112844994,0.216674442869917,-1.37352199411753,0.169590128540265,0.564571259553779
"PHB1",906.739263019047,0.185925514386152,0.135519024599693,1.37195139158767,0.170078570341167,0.564571259553779
"PPFIBP1",240.772426574528,-0.141270225060251,0.102909661197726,-1.37275959726289,0.16982709487254,0.564571259553779
"REG1A",34278.1059141346,0.497536531664286,0.362693210181161,1.37178341832143,0.170130870708635,0.564571259553779
"SYNE3",142.393365173609,-0.243681859230216,0.17764381458087,-1.3717441263303,0.170143106451777,0.564571259553779
"TRMT5",125.529473861515,0.195218437010835,0.14226962212884,1.37217231682843,0.170009801128777,0.564571259553779
"URB2",61.1445465983754,-0.278636435911377,0.203089546942157,-1.37198807179739,0.170067151148122,0.564571259553779
"ZNF557",165.143390532954,-0.120916129880783,0.0881191287184053,-1.37218934911606,0.170004500214328,0.564571259553779
"ALG8",185.381991880445,0.156039450947482,0.113784087779369,1.3713644323453,0.170261379238422,0.564627770215843
"CXCR3",62.778419526759,0.219647407468112,0.160164140196176,1.3713894208721,0.170253593543219,0.564627770215843
"AKR1E2",12.6536080788506,0.411937517855704,0.300444275534107,1.37109458026249,0.170345474265819,0.564793961255173
"C6orf226",62.4487462657192,-0.220205463683462,0.160712749708959,-1.37018042490245,0.170630587276788,0.564944320041938
"CACNB4",9.27719579695211,0.409090790812452,0.298533642369296,1.37033396827817,0.170582674157266,0.564944320041938
"CCL18",98.3296677048467,-1.41271624536046,1.03106522221829,-1.37015216391555,0.170639407199513,0.564944320041938
"CHORDC1",176.747490784266,-0.15865758063982,0.115801910631099,-1.37007740006331,0.170662741768279,0.564944320041938
"CHRM3",103.302272910075,-0.30899247827885,0.225483896062356,-1.37035275545089,0.170576812323303,0.564944320041938
"IGF2BP2",562.018031363803,0.151186115933523,0.110323854547347,1.37038464214136,0.170566863620627,0.564944320041938
"RBPJ",877.873550963175,-0.124911872949372,0.0911407529906263,-1.37053808368491,0.170518995672202,0.564944320041938
"WDR26",500.894998054643,-0.16719826979444,0.121982813415372,-1.37067071264458,0.170477628571638,0.564944320041938
"NDC80",96.2931664433043,-0.237201700508887,0.173168173818463,-1.36977653155569,0.170756670096187,0.56496769630221
"SEPTIN7",1368.53581282515,-0.116637531950936,0.0851546263707211,-1.3697145642229,0.170776020524808,0.56496769630221
"SRSF5",1299.85714553868,-0.146763982462611,0.107156770694997,-1.36961931113386,0.170805768240094,0.56496769630221
"ZNF177",8.81890419613707,-0.592973192357218,0.432909542478512,-1.36973925075041,0.170768311510014,0.56496769630221
"CD1E",21.2273438844966,-0.468733363451406,0.342372218455111,-1.36907534602683,0.170975723921985,0.565417331338503
"DTX2",132.048958552547,-0.260645578472246,0.190428609499167,-1.36873119620918,0.171083314991567,0.565615117643738
"EPAS1",1017.46034419357,0.151603194993299,0.110784466936294,1.36845172600304,0.171170722662454,0.565615117643738
"SEC23B",400.666300744518,0.127704781071627,0.0933160884406204,1.36851836811494,0.171149876504217,0.565615117643738
"TAF1A",37.3650879557776,0.184809541870745,0.135050393030731,1.36844875252375,0.171171652833644,0.565615117643738
"CLCN6",128.703076992841,-0.250791938966227,0.183349650662079,-1.36783428853348,0.17136395220398,0.566122091820535
"SETD2",882.896620183073,-0.102584712584055,0.0750030317610804,-1.36774087893987,0.171393199328616,0.566122091820535
"ERRFI1",245.546581743086,-0.27667929538238,0.202341380851609,-1.3673885896098,0.171503536933295,0.566261479413647
"NAB2",136.553705712541,0.195813157974823,0.143197447452375,1.36743469564949,0.17148909342152,0.566261479413647
"NKX2-3",218.624534429707,-0.25180370513286,0.184198056168811,-1.36702694029567,0.171616861402456,0.566523108911663
"CCDC8",23.8360156760346,-0.343669921236218,0.251486465915681,-1.36655433915655,0.171765037602148,0.56689966044188
"SNX27",330.118700680356,0.115172790262056,0.0842939166467839,1.36632386824144,0.171837332633919,0.566913121418888
"ZNF547",15.1579145108016,-0.291490914241163,0.213333826082783,-1.36636050453645,0.171825838893471,0.566913121418888
"TRMT1L",297.976171850136,-0.0975069918330084,0.0713814839400037,-1.36599838572932,0.171939470065286,0.567137513783512
"SDR42E1",191.728500382346,0.173402044006365,0.126967056910288,1.36572468659242,0.172025392867519,0.567195805366205
"STN1",149.995573591465,-0.118739983035382,0.0869376518220368,-1.36580619037705,0.171999802897273,0.567195805366205
"ETFB",1157.68297839385,0.171001530730684,0.125280396206179,1.36495043046687,0.172268630304934,0.567774901958458
"PCDHGA2",2.77904727009737,-0.512694749936604,0.375644724807537,-1.36483947751239,0.172303507940465,0.567774901958458
"RSPH1",55.3502261266793,0.214670280306116,0.157281333273008,1.36488085292037,0.172290501122142,0.567774901958458
"CHST3",27.989038243623,-0.419144067656541,0.307193627215436,-1.36442956664135,0.172432407657192,0.568087026297362
"ANXA5",671.89109032327,0.22105456164284,0.162068260003275,1.36395961577161,0.172580276157995,0.568105842017313
"IL12RB1",76.480385441767,-0.313611920839349,0.229941332292781,-1.36387798449402,0.172605970836108,0.568105842017313
"PFDN6",110.983505807322,-0.200697915391339,0.14714202456663,-1.36397413303537,0.172575706929478,0.568105842017313
"TSPAN11",128.874828544163,-0.354470049503779,0.259900497043027,-1.36386830166429,0.172609018842875,0.568105842017313
"WIPF2",1182.34157990018,0.126078750549835,0.0924260214569688,1.36410448661943,0.172534682912949,0.568105842017313
"GJB3",20.8851266897283,0.592025103922388,0.434189694823426,1.36351716998523,0.172719576925784,0.568244673017313
"NCALD",109.275111881149,-0.222303409912671,0.163033844035599,-1.36354148568152,0.172711919126726,0.568244673017313
"MICAL1",626.628315735036,-0.155349297303888,0.113948715259665,-1.36332644865613,0.172779650045746,0.568329816625835
"CLEC2B",131.169394862957,-0.274541273290627,0.201477681486798,-1.36263863701756,0.1729964257022,0.568430255571053
"DR1",596.199645582097,0.0925082584143835,0.0678952325832302,1.36251478777956,0.17303548051058,0.568430255571053
"EFCAB8",4.02812842955497,0.457633280543316,0.336004765924043,1.36198449234725,0.173202779218886,0.568430255571053
"NSG2",9.03505332691536,-0.642371201003883,0.471555618232956,-1.36223846385506,0.17312264067808,0.568430255571053
"PEX5L",2.7640558885771,-0.868795387808913,0.637802549930808,-1.36216982497665,0.17314429635637,0.568430255571053
"PHF21A",203.229984903743,-0.142854623221973,0.104881934134976,-1.36205176229997,0.17318155006061,0.568430255571053
"PILRB",130.120736345647,-0.37424572774109,0.274784259426441,-1.36196202985664,0.173209868400457,0.568430255571053
"PLA2G3",4.90471887731222,0.817017804120618,0.599561384149259,1.36269250442124,0.172979441129256,0.568430255571053
"PNMA5",2.07292195208095,-0.884767606319458,0.649363087040688,-1.36251601604207,0.17303509315604,0.568430255571053
"SLC35B3",286.960955262551,0.180161745637526,0.132279974891135,1.36197293494951,0.173206426716579,0.568430255571053
"THUMPD1",446.737451503229,0.092616704973489,0.0680041078481246,1.36192809381946,0.173220579054653,0.568430255571053
"VAPA",1570.34063361504,0.13003613952495,0.09544578219255,1.36240844317896,0.1730690206392,0.568430255571053
"ADGRL3",208.463235401693,-0.272588652311379,0.200178058636698,-1.36173092179947,0.173282818899694,0.568522252848761
"FAM86B2",2.50397894363225,-0.867424244898425,0.637151381388989,-1.36140997294464,0.1733841662156,0.568566877146228
"ISG15",409.571196074123,-0.315146485167574,0.2314779288119,-1.36145371087912,0.173370352304865,0.568566877146228
"TENM4",14.1227011168483,-0.509782170885652,0.374464576347191,-1.36136287137878,0.173399043394154,0.568566877146228
"HELQ",108.283383871496,-0.130949641639181,0.0962019723523373,-1.36119497799465,0.173452080811529,0.568628606542095
"RFWD3",209.070082039548,0.180051103769313,0.132300223173962,1.36092819384411,0.173536382697427,0.568792785804365
"ACAD11",297.41169522539,0.241184756676992,0.177302727833538,1.36029918785813,0.173735265282702,0.569156583547241
"CACNA2D3",8.94254222322522,-0.481248309433229,0.353821578703072,-1.36014403416897,0.173784348805863,0.569156583547241
"GCKR",1.59447835254218,-0.792713161897418,0.582798225022209,-1.36018458509754,0.173771519348894,0.569156583547241
"HAUS2",176.715372313086,-0.115202420091128,0.0846902636377257,-1.36027938918601,0.173741528099452,0.569156583547241
"BCL2L1",582.001129140188,0.134276917661908,0.0987311426643244,1.36002596585391,0.173821707155669,0.569158862346253
"MID2",59.6544821658117,0.210697140421471,0.154932866153976,1.35992540286497,0.173853531323743,0.569158862346253
"MANSC4",0.863193720742101,-0.880903954352365,0.647823813827858,-1.35978939882942,0.173896578090822,0.569187677126341
"AK5",17.3364136946741,-0.582057632071276,0.428169590679178,-1.35940908635757,0.174016993416133,0.569407660752811
"C3orf38",203.585098510398,0.115039328881778,0.0846611228654471,1.35882120373729,0.174203252564238,0.569407660752811
"DOK3",112.131151390188,-0.398933573395325,0.29365296717753,-1.35852049182308,0.174298584811053,0.569407660752811
"ELK3",271.595956014891,-0.283093381898169,0.208293528741151,-1.35910790704387,0.174112397619131,0.569407660752811
"EPHA6",4.53761894357602,-0.81535918230496,0.600240311464024,-1.35838791019591,0.174340628456233,0.569407660752811
"KLHL10",0.857632960307466,-1.01729786609163,0.74864217058539,-1.35885728330822,0.174191817168832,0.569407660752811
"NEXMIF",9.39247987858613,-0.417033628452533,0.306836582036938,-1.3591392059058,0.174102481298353,0.569407660752811
"SAMHD1",1311.00055098598,-0.324160361005021,0.238588687694648,-1.35865771398135,0.174255077557244,0.569407660752811
"SLC35A1",306.79733717966,0.159288132687662,0.117227742183134,1.3587921231036,0.174212470059314,0.569407660752811
"UMODL1",4.82799607416416,0.407219971826529,0.299602322863799,1.35920165082183,0.174082698330751,0.569407660752811
"VSIG10L",19.7451566270579,-0.246274933965596,0.181294440192247,-1.35842518780192,0.174328806396651,0.569407660752811
"HBD",1.58873807257698,0.78826596059357,0.580486273045574,1.35794074243627,0.174482487981769,0.569647109162244
"MLF2",829.294547692317,0.200708028983145,0.147793281086722,1.35803216159315,0.17445347915671,0.569647109162244
"IFNLR1",281.641234161073,0.277817916949155,0.204616879596974,1.35774681686262,0.174544035727575,0.569736138615087
"YLPM1",537.003757736983,-0.137013503648798,0.10093742201936,-1.35741037276065,0.17465085419741,0.569972874065412
"CSMD3",3.23961137484593,-0.755074472273016,0.556466449347864,-1.35690924970931,0.174810047461563,0.570092928874593
"FOLR2",110.476269420921,-0.341065638354099,0.251321797020483,-1.35708737720947,0.174753448761152,0.570092928874593
"PACSIN1",7.62783901480612,-0.679809431478843,0.500989175903282,-1.3569343693966,0.174802065037429,0.570092928874593
"TNNI2",13.4498909367984,-0.423908529549622,0.312418145617472,-1.35686270306674,0.174824839568847,0.570092928874593
"CAND2",19.2108434877695,0.409200379864467,0.301643038787981,1.3565716003547,0.174917370603933,0.5702827808568
"CD1C",91.5593193989189,-0.491046318574679,0.362105119121828,-1.35608775641051,0.175071247973346,0.570560629914704
"TFAP2A",4.1649172090999,0.524175908149806,0.386507488168857,1.35618564761365,0.175040107388097,0.570560629914704
"BCL6",162.771262058173,-0.338348092214863,0.249578637767426,-1.35567729370395,0.175201867016405,0.570643216161334
"EPG5",302.589543913621,-0.137300908392594,0.101268327494297,-1.35581293569133,0.175158694452055,0.570643216161334
"SETX",1403.6758145475,-0.112815598560706,0.08321529235495,-1.35570753124916,0.175192242226423,0.570643216161334
"SRPRA",725.450184236956,0.173710964256257,0.128145442705793,1.35557660567826,0.175233919456558,0.570643216161334
"CREM",104.503835711423,-0.171634353321256,0.126706196545074,-1.35458531627694,0.175549714370848,0.571367067273247
"GPR42",4.80374692430177,0.538568663725821,0.397598179383927,1.35455515556013,0.175559329316195,0.571367067273247
"LUC7L3",1864.8808592956,-0.238027597480224,0.175707684815523,-1.35467949355847,0.175519694090908,0.571367067273247
"GALNT6",648.966530989717,0.250822385007373,0.185188763567733,1.35441470732447,0.175604108031634,0.571400916130342
"ANKK1",2.33851398308336,-0.654174216386226,0.483279201664847,-1.35361549624454,0.175859080433831,0.571894692993681
"HMBS",83.6606503663104,0.260140740582529,0.192175280591632,1.35366390402376,0.175843629043985,0.571894692993681
"LRFN3",63.2376730370984,0.3133958612405,0.231491616144838,1.35381084835667,0.175796731747307,0.571894692993681
"BHLHE40",315.320135963649,-0.263015454861837,0.194334733580456,-1.35341454415274,0.175923233617875,0.571991405704753
"FEM1A",212.118264778928,0.19710501104935,0.145651271479229,1.35326666940534,0.175970453208553,0.571992507445467
"IMMP1L",79.302715710107,-0.186570050087448,0.137884850414772,-1.35308592297287,0.176028182270946,0.571992507445467
"PPP1R10",726.781519498372,-0.209670763778952,0.154969311894004,-1.35298247902373,0.176061227849769,0.571992507445467
"RIOK2",170.370869926276,0.108543675550682,0.0802136121313383,1.35318274126538,0.175997257474505,0.571992507445467
"PLEKHF1",84.6400923521761,0.25197738985149,0.186314138765749,1.35243300117066,0.176236838268562,0.572339290516174
"ZNF709",21.7886623830762,0.268346135251314,0.198407255425836,1.35250162437542,0.176214899496818,0.572339290516174
"DAZAP1",1147.14487637188,-0.135959950110614,0.100543308019377,-1.35225260426493,0.176294520695943,0.572349375737254
"SENP2",298.449851552502,0.118302960489393,0.0874887358079456,1.35220790878829,0.17630881437788,0.572349375737254
"HAX1",484.348880646779,0.164565062088155,0.121714367900589,1.35205945630482,0.176356295909657,0.572359136545185
"VPS29",457.610637181062,-0.130371427773983,0.0964297698050175,-1.35198318981364,0.176380692941726,0.572359136545185
"PSMB1",1949.52733958328,-0.151258138733247,0.111898392741575,-1.35174540962864,0.17645677304391,0.572494246488937
"HILPDA",117.513472790341,-0.167478266102875,0.123908771436266,-1.35162558841946,0.176495120282203,0.572506907535225
"C17orf78",945.824704579713,0.338423157388971,0.250424450061285,1.35139822531766,0.17656790199595,0.572631238843842
"GBE1",173.021707952018,-0.135033437112211,0.0999894652614052,-1.35047664030595,0.176863141743352,0.573123593255505
"PRNP",395.375061154027,-0.234865018995375,0.173938182105461,-1.35027868034733,0.176926608326454,0.573123593255505
"RARRES2",498.243922764591,-0.329170475476417,0.243764606720993,-1.35036205585488,0.176899875809412,0.573123593255505
"RBP2",4996.85259016785,0.351466336998775,0.260208634393863,1.35070974034928,0.176788430888198,0.573123593255505
"RIDA",146.766889548463,0.214231345058887,0.158631731847202,1.35049490139363,0.176857288036105,0.573123593255505
"TBCB",425.546502167331,0.206733623390763,0.153088107653191,1.35042248911393,0.176880501099506,0.573123593255505
"SELENOW",1219.88653721615,0.224190627142521,0.166055170752129,1.3500972365213,0.176984794688275,0.57320036487019
"SMIM15",714.515635880802,0.148318558706332,0.109876288330824,1.34986866556471,0.177058114317009,0.573326109110268
"RFC2",134.561592585755,-0.164479607536107,0.121896572347294,-1.349337429009,0.177228608619112,0.573766401218983
"ATXN7L3",800.766266364031,-0.134858787112159,0.100045694702321,-1.34797191936566,0.177667414442241,0.574292122801339
"CASP10",633.071751406607,0.215985029646268,0.160211679844655,1.34812287004101,0.177618866787424,0.574292122801339
"CCDC113",10.5417884362655,-0.398282274011236,0.295315490982738,-1.34866705666489,0.177443931448204,0.574292122801339
